HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,AT,Austria,257,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,BE,Belgium,222,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,BG,Bulgaria,90,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,CZ,Czech Republic,1167,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,DE,Germany,1258,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,DK,Denmark,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,EE,Estonia,51,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,EL,Greece,569,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,ES,Spain,1454,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,FI,Finland,1207,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,FR,France,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,HR,Croatia,182,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,HU,Hungary,262,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,IE,Ireland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,IS,Iceland,86,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,IT,Italy,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,LU,Luxembourg,187,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,MT,Malta,65,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,NL,Netherlands,1446,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,NO,Norway,964,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,PL,Poland,99,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,PT,Portugal,418,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,SE,Sweden,2627,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,SI,Slovenia,398,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,SK,Slovakia,45,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2001,UK,United Kingdom,1154,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,AT,Austria,477,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,BE,Belgium,1181,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,BG,Bulgaria,135,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,CZ,Czech Republic,1585,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,DE,Germany,1064,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,DK,Denmark,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,EE,Estonia,65,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,EL,Greece,581,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,ES,Spain,2475,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,FI,Finland,1270,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,FR,France,2495,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,HR,Croatia,490,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,HU,Hungary,350,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,IE,Ireland,732,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,IS,Iceland,82,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,IT,Italy,614,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,LU,Luxembourg,192,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,MT,Malta,74,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,NL,Netherlands,1994,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,NO,Norway,1118,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,PL,Poland,130,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,PT,Portugal,442,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,RO,Romania,28,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,SE,Sweden,3062,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,SI,Slovenia,409,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,SK,Slovakia,214,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2002,UK,United Kingdom,1703,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,AT,Austria,977,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,BE,Belgium,1316,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,BG,Bulgaria,158,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,CY,Cyprus,19,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,CZ,Czech Republic,1759,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,DE,Germany,990,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,DK,Denmark,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,EE,Estonia,97,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,EL,Greece,1071,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,ES,Spain,2650,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,FI,Finland,1359,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,FR,France,2266,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,HR,Croatia,570,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,HU,Hungary,841,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,IE,Ireland,963,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,IS,Iceland,99,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,IT,Italy,923,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,LU,Luxembourg,227,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,MT,Malta,91,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,NL,Netherlands,1850,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,NO,Norway,1177,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,PL,Poland,123,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,PT,Portugal,786,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,RO,Romania,48,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,SE,Sweden,3301,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,SI,Slovenia,401,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,SK,Slovakia,239,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2003,UK,United Kingdom,2018,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,AT,Austria,1856,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,BE,Belgium,1587,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,BG,Bulgaria,167,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,CY,Cyprus,46,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,CZ,Czech Republic,1965,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,DE,Germany,1213,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,DK,Denmark,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,EE,Estonia,166,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,EL,Greece,1126,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,ES,Spain,3460,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,FI,Finland,1707,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,FR,France,5677,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,HR,Croatia,535,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,HU,Hungary,961,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,IE,Ireland,1194,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,IS,Iceland,118,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,IT,Italy,638,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,LU,Luxembourg,216,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,MT,Malta,91,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,NL,Netherlands,1610,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,NO,Norway,1211,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,PL,Poland,191,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,PT,Portugal,718,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,RO,Romania,48,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,SE,Sweden,3291,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,SI,Slovenia,573,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,SK,Slovakia,280,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2004,UK,United Kingdom,1904,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,AT,Austria,2046,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,BE,Belgium,1577,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,BG,Bulgaria,203,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,CY,Cyprus,75,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,CZ,Czech Republic,2233,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,DE,Germany,957,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,DK,Denmark,957,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,EE,Estonia,155,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,EL,Greece,1139,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,ES,Spain,2997,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,FI,Finland,1918,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,FR,France,5835,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,HR,Croatia,637,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,HU,Hungary,1041,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,IE,Ireland,1404,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,IS,Iceland,130,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,IT,Italy,1191,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,LU,Luxembourg,188,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,LV,Latvia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,MT,Malta,85,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,NL,Netherlands,1895,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,NO,Norway,1328,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,PL,Poland,176,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,PT,Portugal,1076,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,RO,Romania,84,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,SE,Sweden,3200,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,SI,Slovenia,657,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,SK,Slovakia,97,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2005,UK,United Kingdom,1892,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,AT,Austria,2471,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,BE,Belgium,1615,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,BG,Bulgaria,196,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,CY,Cyprus,90,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,CZ,Czech Republic,2160,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,DE,Germany,848,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,DK,Denmark,1839,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,EE,Estonia,213,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,EL,Greece,1251,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,ES,Spain,3362,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,FI,Finland,1873,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,FR,France,6717,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,HR,Croatia,777,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,HU,Hungary,1128,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,IE,Ireland,1627,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,IS,Iceland,130,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,IT,Italy,910,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,LT,Lithuania,171,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,LU,Luxembourg,167,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,LV,Latvia,62,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,MT,Malta,94,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,NL,Netherlands,2649,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,NO,Norway,1573,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,PL,Poland,206,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,PT,Portugal,1259,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,RO,Romania,39,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,SE,Sweden,3539,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,SI,Slovenia,717,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2006,UK,United Kingdom,1772,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,AT,Austria,2525,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,BE,Belgium,1451,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,BG,Bulgaria,127,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,CY,Cyprus,109,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,CZ,Czech Republic,2407,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,DE,Germany,974,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,DK,Denmark,1756,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,EE,Estonia,217,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,EL,Greece,1232,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,ES,Spain,3665,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,FI,Finland,1948,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,FR,France,7840,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,HR,Croatia,860,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,HU,Hungary,1146,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,IE,Ireland,1740,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,IS,Iceland,105,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,IT,Italy,943,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,LT,Lithuania,235,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,LU,Luxembourg,272,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,LV,Latvia,76,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,MT,Malta,117,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,NL,Netherlands,2546,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,NO,Norway,1713,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,PL,Poland,256,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,PT,Portugal,1350,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,RO,Romania,62,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,SE,Sweden,3747,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,SI,Slovenia,851,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2007,UK,United Kingdom,1828,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,AT,Austria,2968,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,BE,Belgium,1409,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,BG,Bulgaria,147,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,CY,Cyprus,119,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,CZ,Czech Republic,2738,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,DE,Germany,1613,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,DK,Denmark,2489,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,EE,Estonia,262,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,EL,Greece,1460,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,ES,Spain,3626,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,FI,Finland,2087,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,FR,France,7990,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,HR,Croatia,914,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,HU,Hungary,1057,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,IE,Ireland,1859,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,IS,Iceland,123,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,IT,Italy,767,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,LT,Lithuania,304,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,LU,Luxembourg,302,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,LV,Latvia,90,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,MT,Malta,124,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,NL,Netherlands,2272,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,NO,Norway,1799,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,PL,Poland,84,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,PT,Portugal,1584,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,RO,Romania,55,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,SE,Sweden,4030,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,SI,Slovenia,874,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2008,UK,United Kingdom,2193,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,AT,Austria,2597,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,BE,Belgium,1596,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,BG,Bulgaria,193,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,CY,Cyprus,136,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,CZ,Czech Republic,2759,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,DE,Germany,2759,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,DK,Denmark,2705,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,EE,Estonia,319,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,EL,Greece,1815,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,ES,Spain,3821,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,FI,Finland,2176,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,FR,France,8449,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,HU,Hungary,1052,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,IE,Ireland,1986,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,IS,Iceland,110,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,IT,Italy,687,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,LT,Lithuania,293,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,LU,Luxembourg,301,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,LV,Latvia,86,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,MT,Malta,158,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,NL,Netherlands,2368,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,NO,Norway,1846,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2009,PL,Poland,584,
