HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,IS,Iceland,5.88235294,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,IT,Italy,54.59544383,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,LT,Lithuania,63.19018404,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,LU,Luxembourg,27.27272727,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,LV,Latvia,33.62068965,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,MT,Malta,35.04273504,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,NL,Netherlands,10.93355761,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,NO,Norway,5.76184379,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,PL,Poland,63.0091438,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,PT,Portugal,44.91432737,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,RO,Romania,62.53687315,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,SE,Sweden,5.60928433,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,SI,Slovenia,23.71794871,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,SK,Slovakia,63.18082788,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2017,UK,United Kingdom,11.36135129,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,AT,Austria,88,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,BE,Belgium,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,BG,Bulgaria,34,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,CY,Cyprus,9,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,CZ,Czech Republic,478,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,DE,Germany,104,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,DK,Denmark,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,EE,Estonia,37,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,EL,Greece,774,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,ES,Spain,56,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,FI,Finland,175,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,FR,France,824,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,HR,Croatia,112,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,HU,Hungary,311,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,IE,Ireland,42,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,IS,Iceland,22,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,IT,Italy,343,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,LU,Luxembourg,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,LV,Latvia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,MT,Malta,18,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,NL,Netherlands,256,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,NO,Norway,193,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,PL,Poland,53,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,RO,Romania,2,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,SE,Sweden,282,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,SI,Slovenia,78,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,SK,Slovakia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2005,UK,United Kingdom,300,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,AT,Austria,431,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,BE,Belgium,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,BG,Bulgaria,55,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,CY,Cyprus,26,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,CZ,Czech Republic,1130,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,DE,Germany,147,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,DK,Denmark,430,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,EE,Estonia,47,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,EL,Greece,841,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,ES,Spain,562,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,FI,Finland,228,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,FR,France,963,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,HR,Croatia,205,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,HU,Hungary,301,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,IE,Ireland,199,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,IS,Iceland,13,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,IT,Italy,320,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,LT,Lithuania,35,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,LU,Luxembourg,21,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,LV,Latvia,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,MT,Malta,32,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,NL,Netherlands,397,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,NO,Norway,263,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,PL,Poland,42,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,PT,Portugal,303,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,RO,Romania,32,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,SE,Sweden,621,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,SI,Slovenia,145,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,SK,Slovakia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2006,UK,United Kingdom,296,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,AT,Austria,440,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,BE,Belgium,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,BG,Bulgaria,29,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,CY,Cyprus,39,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,CZ,Czech Republic,1230,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,DE,Germany,173,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,DK,Denmark,492,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,EE,Estonia,63,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,EL,Greece,972,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,ES,Spain,613,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,FI,Finland,272,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,FR,France,1161,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,HR,Croatia,280,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,HU,Hungary,317,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,IE,Ireland,236,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,IS,Iceland,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,IT,Italy,367,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,LT,Lithuania,41,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,LU,Luxembourg,51,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,LV,Latvia,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,MT,Malta,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,NL,Netherlands,422,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,NO,Norway,320,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,PL,Poland,32,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,PT,Portugal,345,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,RO,Romania,30,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,SE,Sweden,649,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,SI,Slovenia,170,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,SK,Slovakia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2007,UK,United Kingdom,327,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,AT,Austria,579,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,BE,Belgium,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,BG,Bulgaria,49,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,CY,Cyprus,62,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,CZ,Czech Republic,1493,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,DE,Germany,235,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,DK,Denmark,620,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,EE,Estonia,69,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,EL,Greece,1080,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,ES,Spain,639,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,FI,Finland,288,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,FR,France,1138,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,HR,Croatia,331,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,HU,Hungary,369,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,IE,Ireland,305,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,IS,Iceland,24,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,IT,Italy,280,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,LT,Lithuania,53,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,LU,Luxembourg,52,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,LV,Latvia,40,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,MT,Malta,36,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,NL,Netherlands,462,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,NO,Norway,349,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,PL,Poland,19,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,PT,Portugal,533,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,RO,Romania,4,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,SE,Sweden,825,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,SI,Slovenia,157,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,SK,Slovakia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2008,UK,United Kingdom,298,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,AT,Austria,615,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,BE,Belgium,142,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,BG,Bulgaria,95,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,CY,Cyprus,53,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,CZ,Czech Republic,1415,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,DE,Germany,471,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,DK,Denmark,623,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,EE,Estonia,58,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,EL,Greece,1634,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,ES,Spain,628,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,FI,Finland,367,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,FR,France,1378,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,HU,Hungary,359,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,IE,Ireland,314,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,IS,Iceland,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,IT,Italy,272,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,LT,Lithuania,67,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,LU,Luxembourg,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,LV,Latvia,44,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,MT,Malta,38,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,NL,Netherlands,400,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,NO,Norway,396,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,PL,Poland,143,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,PT,Portugal,556,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,RO,Romania,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,SE,Sweden,1,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,SI,Slovenia,189,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2009,UK,United Kingdom,655,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,AT,Austria,720,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,BE,Belgium,143,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,BG,Bulgaria,127,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,CY,Cyprus,67,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,CZ,Czech Republic,1263,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,DE,Germany,478,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,DK,Denmark,559,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,EE,Estonia,81,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,EL,Greece,1686,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,ES,Spain,1161,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,FI,Finland,397,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,FR,France,1542,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,HR,Croatia,281,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,HU,Hungary,512,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,IE,Ireland,318,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,IS,Iceland,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,IT,Italy,701,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,LT,Lithuania,81,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,LU,Luxembourg,59,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,LV,Latvia,64,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,MT,Malta,57,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,NL,Netherlands,641,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,NO,Norway,479,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,PL,Poland,232,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,PT,Portugal,580,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,RO,Romania,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,SE,Sweden,842,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,SI,Slovenia,196,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2010,UK,United Kingdom,743,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,AT,Austria,795,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,BE,Belgium,668,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,BG,Bulgaria,121,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,CY,Cyprus,83,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,CZ,Czech Republic,1287,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,DE,Germany,519,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,DK,Denmark,637,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,EE,Estonia,43,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,EL,Greece,1665,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,ES,Spain,1145,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,FI,Finland,404,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,FR,France,1654,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,HR,Croatia,299,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,HU,Hungary,431,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,IE,Ireland,304,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,IS,Iceland,26,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,IT,Italy,627,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,LT,Lithuania,137,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,LU,Luxembourg,48,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,LV,Latvia,65,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,MT,Malta,52,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,NL,Netherlands,720,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,NO,Norway,421,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,PL,Poland,278,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,PT,Portugal,616,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,RO,Romania,25,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,SE,Sweden,943,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,SI,Slovenia,232,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,SK,Slovakia,466,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2011,UK,United Kingdom,935,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,AT,Austria,859,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,BE,Belgium,540,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,BG,Bulgaria,127,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,CY,Cyprus,65,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,CZ,Czech Republic,1399,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,DE,Germany,664,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,DK,Denmark,621,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Total tested isolates,N,2012,EE,Estonia,90,
